date,img,color
2017-08-08 02:44:55,5858,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2017-08-08 02:44:55,3185,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2017-08-08 02:44:55,5462,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2017-08-08 02:44:55,5759,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2017-08-08 02:44:55,8531,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2017-08-08 02:44:55,9521,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2017-08-08 02:44:55,6650,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-08-08 02:44:55,6254,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2017-08-08 02:44:55,2195,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2017-08-08 02:44:55,611,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2017-08-08 02:44:55,6452,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2017-08-08 02:44:55,7838,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2017-08-08 02:44:55,5164,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2017-08-08 02:44:55,1601,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2017-08-08 02:44:55,2888,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2017-08-08 02:44:55,8828,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2017-08-08 02:44:55,8234,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2017-08-08 02:44:55,8927,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-08-08 02:44:55,7541,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2017-08-08 02:44:55,4571,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2017-08-08 02:44:55,3581,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2017-08-08 02:44:55,6551,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2017-08-08 02:44:55,6056,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2017-08-08 02:44:55,1006,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2017-08-08 02:44:55,2690,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2017-08-08 02:44:55,116,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2017-08-08 02:44:55,5264,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-08-08 02:44:55,17,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-08-08 02:44:55,7739,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-08-08 02:44:55,4670,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-08-08 02:44:55,1898,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-08-08 02:44:55,4274,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-08-08 02:44:55,4868,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-08-08 02:44:55,4076,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-08-08 02:44:55,7145,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-08-08 02:44:55,3779,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-08-08 02:44:55,8432,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-08-08 02:44:55,8729,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-08-08 02:44:55,8135,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-08-08 02:44:55,413,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-08-08 02:44:55,6749,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-08-08 07:13:34,707,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-08-08 07:13:34,1598,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-08-08 07:13:34,806,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-08-08 07:13:34,4073,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-08-08 07:13:34,8825,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-08-08 07:13:34,9716,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-08-08 07:13:34,4963,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-08-08 07:13:34,1796,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-08-08 07:13:34,7043,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2017-08-08 07:13:34,8528,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2017-08-08 07:13:34,6944,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-08-08 07:13:34,4865,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2017-08-08 07:13:34,7736,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2017-08-08 07:13:34,4172,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2017-08-08 07:13:34,1696,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2017-08-08 07:13:34,410,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2017-08-08 07:13:34,4271,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2017-08-08 07:13:34,311,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-08-08 07:13:34,1895,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-08-08 07:13:34,2885,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-08-08 07:13:34,9617,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-08-08 07:13:34,2687,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-08-08 07:13:34,509,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-08-08 07:13:34,3479,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-08-08 07:13:34,608,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-08-08 07:13:34,6251,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2017-08-08 07:13:34,5459,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2017-08-08 07:13:34,2588,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2017-08-08 07:13:34,9023,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2017-08-08 07:13:34,4667,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2017-08-08 07:13:34,6350,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2017-08-08 07:13:34,3578,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2017-08-08 07:13:34,1400,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-08-08 07:13:34,9419,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2017-08-08 07:13:34,2489,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2017-08-08 07:13:34,8330,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2017-08-08 07:13:34,7934,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2017-08-08 07:13:34,5360,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2017-08-08 07:13:34,6449,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2017-08-08 07:13:34,7340,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2017-08-08 07:13:34,2398,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2017-08-08 07:13:34,3677,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2017-08-08 07:13:34,9815,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2017-08-08 07:13:34,212,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2017-08-08 07:13:34,4370,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2017-08-08 07:13:34,6548,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2017-08-08 07:13:34,904,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2017-08-08 07:13:34,2291,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2017-08-08 07:13:34,1003,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2017-08-08 07:13:34,5558,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2017-08-08 07:13:34,4568,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2017-08-08 07:13:34,3182,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2017-08-08 07:13:34,5855,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2017-08-08 07:13:34,3083,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2017-08-08 07:13:34,7538,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2017-08-08 07:13:34,5756,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2017-08-08 07:13:34,9221,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2017-08-08 07:13:34,8132,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2017-08-08 07:13:34,2984,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2017-08-08 07:13:34,5954,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2017-08-08 07:13:34,3281,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2017-08-08 07:13:34,9122,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2017-08-08 07:13:34,5657,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2017-08-08 07:13:34,8231,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-08-08 07:13:34,1300,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2017-08-08 07:13:34,6053,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2017-08-08 07:13:34,8627,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2017-08-08 07:13:34,7439,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2017-08-08 07:13:34,113,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2017-08-08 07:13:34,3380,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2017-08-08 07:13:34,1202,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2017-08-08 07:13:34,2786,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2017-08-08 07:13:34,4469,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2017-08-08 07:13:34,9320,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2017-08-08 07:13:34,6152,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2017-08-08 07:13:34,8033,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2017-08-08 07:13:34,5261,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2017-08-08 07:13:34,7142,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2017-08-08 07:13:34,7241,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2017-08-08 07:13:34,2192,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2017-08-08 07:13:34,4766,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2017-08-08 07:13:34,7835,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2017-08-08 07:13:34,14,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2017-08-08 07:13:34,7637,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2017-08-08 07:13:34,6647,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2017-08-08 07:13:34,2093,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2017-08-08 07:13:34,1102,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2017-08-08 07:13:34,5063,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2017-08-08 07:13:34,9518,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2017-08-08 07:13:34,5161,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2017-08-08 07:13:34,3974,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2017-08-08 07:13:34,8924,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2017-08-08 07:13:34,8726,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2017-08-08 07:13:34,6746,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2017-08-08 07:13:34,3875,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2017-08-08 07:13:34,1498,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-08-08 07:13:34,1994,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-08-08 07:13:34,3776,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-08-08 07:13:34,8429,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2017-08-08 07:13:34,6845,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-08-15 14:51:19,4461,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-08-15 14:51:19,4758,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-08-15 14:51:19,9708,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-08-15 14:51:19,5550,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-08-15 14:51:19,1094,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-08-15 14:51:19,2085,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-08-15 14:51:19,3372,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-08-15 14:51:19,7431,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-08-15 14:51:19,8619,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-08-15 14:51:19,8520,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-08-15 14:51:19,7827,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2017-08-15 14:51:19,6144,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-08-15 14:51:19,4164,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-08-15 14:51:19,995,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-08-15 14:51:19,6045,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-08-15 14:51:19,6738,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-08-15 14:51:19,7629,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-08-15 14:51:19,9312,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-08-15 14:51:19,2778,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2017-08-15 14:51:19,798,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2017-08-15 14:51:19,3768,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2017-08-15 14:51:19,2877,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2017-08-15 14:51:19,7530,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2017-08-15 14:51:19,4560,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2017-08-15 14:51:19,7134,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2017-08-15 14:51:19,3174,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2017-08-15 14:51:19,1986,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2017-08-15 14:51:19,5847,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-08-15 14:51:19,6837,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-08-15 14:51:19,9609,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-08-15 14:51:19,3075,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-08-15 14:51:19,699,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-08-15 14:51:19,7233,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2017-08-15 14:51:19,5748,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-08-15 14:51:19,6,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-08-15 14:51:19,9213,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2017-08-15 14:51:19,105,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2017-08-15 14:51:19,5055,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2017-08-15 14:51:19,8124,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2017-08-15 14:51:19,5946,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2017-08-15 14:51:19,1688,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2017-08-15 14:51:19,2976,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2017-08-15 14:51:19,3273,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2017-08-15 14:51:19,3966,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2017-08-15 14:51:19,8223,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2017-08-15 14:51:19,9114,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2017-08-15 14:51:19,5649,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2017-08-15 14:51:19,1292,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2017-08-15 14:51:19,4857,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2017-08-15 14:51:19,303,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2017-08-15 14:51:19,600,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2017-08-15 14:51:19,8421,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2017-08-15 14:51:19,1194,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2017-08-15 14:51:19,1392,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2017-08-15 14:51:19,2283,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2017-08-15 14:51:19,8322,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2017-08-15 14:51:19,6936,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2017-08-15 14:51:19,4065,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2017-08-15 14:51:19,2481,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2017-08-15 14:51:19,6441,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2017-08-15 14:51:19,6639,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2017-08-15 14:51:19,8916,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2017-08-15 14:51:19,5352,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2017-08-15 14:51:19,7926,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2017-08-15 14:51:19,1788,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2017-08-15 14:51:19,7728,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2017-08-15 14:51:19,402,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2017-08-15 14:51:19,1590,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2017-08-15 14:51:19,4956,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2017-08-15 14:51:19,7332,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2017-08-15 14:51:19,9510,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2017-08-15 14:51:19,2382,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2017-08-15 14:51:19,8718,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2017-08-15 14:51:19,8817,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-08-15 14:51:19,6540,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2017-08-15 14:51:19,4362,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2017-08-15 14:51:19,5253,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2017-08-15 14:51:19,9807,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2017-08-15 14:51:19,3669,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2017-08-15 14:51:19,2184,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2017-08-15 14:51:19,9411,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2017-08-15 14:51:19,896,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2017-08-15 14:51:19,8025,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2017-08-15 14:51:19,7035,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2017-08-15 14:51:19,1887,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2017-08-15 14:51:19,3471,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2017-08-15 14:51:19,204,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2017-08-15 14:51:19,2679,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2017-08-15 14:51:19,3867,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2017-08-15 14:51:19,6243,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2017-08-15 14:51:19,4263,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2017-08-15 14:51:19,501,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2017-08-15 14:51:19,5154,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2017-08-15 14:51:19,5451,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2017-08-15 14:51:19,6342,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2017-08-15 14:51:19,3570,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2017-08-15 14:51:19,1490,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2017-08-15 14:51:19,9015,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2017-08-15 14:51:19,4659,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2017-08-15 14:51:19,2580,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2017-08-25 17:49:38,4622,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2017-08-25 17:49:38,364,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2017-08-25 17:49:38,4820,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2017-08-25 17:49:38,1156,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2017-08-25 17:49:38,1454,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2017-08-25 17:49:38,9870,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-08-25 17:49:38,7295,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-08-25 17:49:38,1652,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-08-25 17:49:38,9771,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-08-25 17:49:38,8682,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2017-08-25 17:49:38,7196,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-08-25 17:49:38,1354,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-08-25 17:49:38,166,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-08-25 17:49:38,4522,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-08-25 17:49:38,4324,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-08-25 17:49:38,7493,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-08-25 17:49:38,7592,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-08-25 17:49:38,1256,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-08-25 17:49:38,4721,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-08-25 17:49:38,7394,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-08-25 17:49:38,760,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-08-25 17:49:38,8582,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2017-08-25 17:49:38,4423,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-08-25 17:49:38,1552,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-08-25 17:49:38,9177,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-08-25 17:49:38,4225,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-08-25 17:49:38,5017,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-08-25 17:49:38,6899,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-08-25 17:49:38,5513,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2017-08-25 17:49:38,2444,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2017-08-25 17:49:38,6206,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2017-08-25 17:49:38,3434,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2017-08-25 17:49:38,2741,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2017-08-25 17:49:38,8285,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2017-08-25 17:49:38,8978,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2017-08-25 17:49:38,6107,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2017-08-25 17:49:38,2840,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2017-08-25 17:49:38,8483,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-08-25 17:49:38,1850,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-08-25 17:49:38,5612,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-08-25 17:49:38,265,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-08-25 17:49:38,6701,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-08-25 17:49:38,9077,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-08-25 17:49:38,4028,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2017-08-25 17:49:38,1949,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-08-25 17:49:38,8384,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2017-08-25 17:49:38,2543,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
